var,order,labelname,iso2,year,value,Rang,Verh_EU,Verh_IL,Verh_Top3,Verh_IL_old,Verh_CH,Verh_CN,Verh_JP,Verh_KR,Verh_US,Verh_AT,Wachstum,Top_ctries,Anzahl_Länder,Zeitreihe,invertiert,prozent,Bereich,Teilbereich,Diff_Wachstum_AT_IL,Diff_Verh_EU_tminus1,Diff_Verh_EU_tminus2,Diff_Verh_EU_tminus3,Diff_Verh_EU_tminus4,Diff_Verh_EU_tminus5,Diff_Verh_EU_tminus6,Diff_Verh_EU_tminus7,Diff_Verh_EU_tminus8,Diff_Verh_EU_tminus9,Diff_Verh_EU_tminus10,Diff_Verh_IL_tminus1,Diff_Verh_IL_tminus2,Diff_Verh_IL_tminus3,Diff_Verh_IL_tminus4,Diff_Verh_IL_tminus5,Diff_Verh_IL_tminus6,Diff_Verh_IL_tminus7,Diff_Verh_IL_tminus8,Diff_Verh_IL_tminus9,Diff_Verh_IL_tminus10,Diff_Verh_Top3_tminus1,Diff_Verh_Top3_tminus2,Diff_Verh_Top3_tminus3,Diff_Verh_Top3_tminus4,Diff_Verh_Top3_tminus5,Diff_Verh_Top3_tminus6,Diff_Verh_Top3_tminus7,Diff_Verh_Top3_tminus8,Diff_Verh_Top3_tminus9,Diff_Verh_Top3_tminus10,B_D2,B_D1,B_C5,B_C4,B_C6,B_C3,B_C2,B_C1,B_B5,B_B4,B_B3,B_B2,B_B1,B_A3,B_A2,B_A1,jahr_ende_tot,TB_Reg,TB_Finanz,TB_Steuer,TB_frühkind,TB_Primar,TB_Sekundar,TB_Weiterbildung,TB_Vfl_AM,TB_Vfl_Uni,TB_Vfl_Inno,TB_Vfl_Wirt,TB_Input,TB_Output,TB_Input_forsch,TB_Output_forsch,TB_KMU,TB_FTI,TB_Koop,TB_patent,TB_upgrade,TB_struktur,TB_Input_UNT,TB_Output_UNT,TB_Fin_ges,TB_GF,TB_UF,TB_Eff_Wiss,TB_Eff_Tech,TB_Eff_Inno,TB_WS,TB_Gesund,TB_Umwelt,TB_EIS,TB_Inv_Infr,TB_IKT_Fkt,TB_IKT_erf,TB_IKT_nutz,TB_IKT_wirk,TB_egovernment,TB_FuE_Klima,TB_Umwelt_Nutzung,TB_Umwelt_Wirkung,TB_gend_HS,TB_gend_Beruf,TB_ökon_ce,TB_stand_ce,TB_inno_ce,TB_souv_pat,TB_souv_ah,fett
TB_Fin_ges,2,,AT,2022,,,142.93813,107.00802,81.335526,103.57116,100.25822,159.14337,120.92018,82.357307,104.64095,100,,(1) KR (2) IL (3) SE,38,,,,B_B5,,,-5.7249756,-4.1094208,-10.549881,-10.690735,-10.704483,-5.8511658,-6.4918518,-.24349976,-.64930725,-.04119873,-3.5967102,-1.131012,-4.013237,-4.9389725,-6.670784,-3.6188126,-4.6307526,-.080856323,.79601288,3.2947235,-2.5373077,-2.3076782,-4.9241791,-6.7427139,-8.4302826,-7.3580246,-7.6539612,-3.9797974,-2.5093536,-1.6339722,,,,,,,,,1,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TB_FTI,8,,AT,2022,,,157.48506,107.83295,69.494186,105.10406,150.67876,1759.5211,847.54559,1804.8949,128.35852,100,,(1) SE (2) IS (3) BE,28,,,,B_B3,,,8.1691132,5.0592499,6.5995789,-1.4479065,2.530838,-11.051605,-11.405457,-3.8139191,-13.92662,1.1274261,-3.5875397,-5.6282501,-6.0040817,-8.3380203,-8.9015884,-8.5676117,-10.992943,-3.774498,-14.143066,-2.3430634,-4.4238586,-6.4239197,-4.2209702,-6.6410065,-4.4372253,-4.9234238,-3.9865494,-.68650055,-5.5945816,.26548767,,,,,,,,,,,1,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TB_Eff_Wiss,2,,AT,2022,,,90.068962,83.678337,28.320532,85.827347,50.891911,,150.37445,107.84429,24.072205,100,,(1) US (2) CY (3) HR,34,,,,B_D2,,,2.540741,2.7352524,,,,,,,,,.94380951,.90420532,,,,,,,,,-.60286331,-.70284081,,,,,,,,,1,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TB_Eff_Tech,8,,AT,2022,,,141.49045,85.396553,29.742138,89.219177,31.017689,,23.940071,147.11649,37.901264,100,,(1) JP (2) CH (3) DE,39,,,,B_D2,,,-9.3979797,-20.437836,,,,,,,,,1.0299377,.61172485,,,,,,,,,2.7541828,-.63783264,,,,,,,,,1,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TB_Eff_Inno,13,,AT,2022,,,104.51393,105.60573,54.488628,104.92179,67.481827,,80.739723,90.154976,116.38991,100,,(1) MT (2) DE (3) CH,41,,,,B_D2,,,-3.6880035,-2.0944519,,,,,,,,,-5.2580261,-4.3814392,,,,,,,,,-.52036285,2.7309608,,,,,,,,,1,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TB_EIS,2,,AT,2022,,,125.78703,89.108307,85.830635,88.525955,83.081367,,,,,100,,(1) CH (2) SE (3) FI,33,,,,B_D1,,,-1.1863937,-1.4208527,-6.8396378,-7.9366684,-7.4878769,-8.3171005,-10.095802,-10.095802,-10.095802,-10.095802,-.97679138,-.93159485,-4.5917282,-5.2654648,-3.9271088,-4.0902786,-5.6520233,-5.6520233,-5.6520233,-5.6520233,.089393616,.25257111,-2.481102,-3.7698746,-.8400116,-.9127121,-2.104187,-2.104187,-2.104187,-2.104187,,1,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Steuer_UNT,3,Unternehmensbesteuerung,AT,2019,23.1,24,85.169151,92.03463,49.242424,90.692642,80.519485,,147.61903,,119.04762,100,-.33000001,(1) BG (2) HU (3) TR LT,34,2000-2019,1,1,B_C4,,.067999989,-.67340088,-.68943787,-5.2910004,-6.1351929,-6.4733582,-6.2318192,-4.7181244,-4.3638611,-6.3302765,-8.8102951,.086578369,-3.8961029,-2.5974045,-3.5305862,-3.1827621,-5.443634,-10.052322,-10.747978,-11.225281,-10.432335,3.0663757,2.2005768,-2.2727242,-1.916996,-4.235836,-1.0474319,.98155212,1.706192,1.9590149,.49058914,,,,1,,,,,,,,,,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steuer_UNT,13,Unternehmensbesteuerung,AT,2019,23.1,24,85.169151,92.03463,49.242424,90.692642,80.519485,,147.61903,,119.04762,100,-.33000001,(1) BG (2) HU (3) TR LT,34,2000-2019,1,1,B_A1,TB_Steuer,.067999989,-.67340088,-.68943787,-5.2910004,-6.1351929,-6.4733582,-6.2318192,-4.7181244,-4.3638611,-6.3302765,-8.8102951,.086578369,-3.8961029,-2.5974045,-3.5305862,-3.1827621,-5.443634,-10.052322,-10.747978,-11.225281,-10.432335,3.0663757,2.2005768,-2.2727242,-1.916996,-4.235836,-1.0474319,.98155212,1.706192,1.9590149,.49058914,,,,,,,,,,,,,,,,1,2019,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steuer_Loehne,14,Lohnabgaben,AT,2021,47.818287,35,86.417412,87.272484,32.109169,90.620621,47.67688,,68.264244,49.368244,63.710678,100,.023010774,(1) CL (2) NZ (3) MX,37,2000-2021,1,1,B_A1,TB_Steuer,.27395517,-1.0921707,-.98587799,-1.8347168,-2.6129456,-3.2524109,.57041931,-.14931488,-.82047272,-.96807861,-1.1481934,-.2444458,-.17653656,-1.5401993,-2.5062408,-3.1615601,.9094696,-.25200653,-1.4634018,-1.2273178,-1.464325,-.70492935,-.042518616,.3417244,-.017719269,.32926559,2.2549381,2.5190125,2.8089428,3.101532,3.4889469,,,,,,,,,,,,,,,,1,2021,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solarkapazität,9,Solarkapazität,AT,2021,10.16201877593994,19,78.982834,71.793854,36.776115,103.65095,,,,,,100,.46063328,(1) NL (2) MT (3) HU,31,2000-2021,,1,B_C2,TB_Umwelt_Nutzung,-.20270604,4.7867889,3.3184509,.14296722,1.810791,9.4084778,13.120193,17.79628,24.057652,41.326881,49.497627,7.9560127,4.741806,-.52108002,-6.7590179,-4.7400742,-3.2071075,-.77606964,7.1512604,27.964439,34.460949,4.9738426,4.6078453,6.0907001,8.0881481,12.058956,14.163986,16.933882,20.468195,27.113796,30.241802,,,,,,,1,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
Sekundar_niedrige_Komp,27,Schulleistungen Sekundarstufe - Niedrig,AT,2019,22.18445014953613,26,106.97652,80.428749,50.187996,78.044327,91.185638,46.729141,58.715721,66.523666,97.690262,100,1.0828184,(1) EE (2) CN (3) JP,44,2006-2019,1,,B_A2,TB_Sekundar,-1.6156584,0,1.283638,1.283638,1.283638,-11.142761,-11.142761,-11.142761,-3.2764206,-3.2764206,-3.2764206,0,2.3648148,2.3648148,2.3648148,-10.864197,-10.864197,-10.864197,2.9311752,2.9311752,2.9311752,0,3.3908463,3.3908463,3.3908463,7.3935585,7.3935585,7.3935585,12.566658,12.566658,12.566658,,,,,,,,,,,,,,,1,,2019,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sekundar_hohe_Komp,26,Schulleistungen Sekundarstufe - Spitze,AT,2019,8.699285507202148,21,111.8371,79.275642,57.416805,83.713158,80.16774,53.983009,61.865242,56.944378,96.711693,100,-2.1787481,(1) CN (2) KR (3) JP,44,2006-2019,,,B_A2,TB_Sekundar,-.66787839,0,1.1107635,1.1107635,1.1107635,-18.440964,-18.440964,-18.440964,-31.565781,-31.565781,-31.565781,0,.63787842,.63787842,.63787842,-11.081764,-11.081764,-11.081764,-11.969597,-11.969597,-11.969597,0,6.186676,6.186676,6.186676,3.6209488,3.6209488,3.6209488,-5.2457199,-5.2457199,-5.2457199,,,,,,,,,,,,,,,1,,2019,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Science_über5,37,PISA Science - Spitze,AT,2019,6.295367285296622,21,107.69727,70.356041,50.337708,73.782349,80.654778,80.445396,48.228127,53.380795,68.927597,100,-.26255247,(1) JP (2) FI (3) EE,44,2006-2019,,1,B_A2,TB_Sekundar,-.061727434,0,-7.8039398,-7.8039398,-7.8039398,-1.9395142,-1.9395142,-1.9395142,-30.249031,-30.249031,-30.249031,0,-6.9553528,-6.9553528,-6.9553528,-6.6076736,-6.6076736,-6.6076736,-18.086517,-18.086517,-18.086517,0,-3.303791,-3.303791,-3.303791,5.0070915,5.0070915,5.0070915,-5.8210411,-5.8210411,-5.8210411,,,,,,,,,,,,,,,1,,2019,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Science_unter2,38,PISA Science - Niedrig,AT,2019,21.85120926640499,26,107.30598,82.920563,47.539669,80.724693,92.557877,52.917664,49.623035,64.833611,85.312683,100,.39355537,(1) EE (2) JP (3) CN,44,2006-2019,1,1,B_A2,TB_Sekundar,.083547533,0,-2.0704422,-2.0704422,-2.0704422,-12.952553,-12.952553,-12.952553,-8.6515961,-8.6515961,-8.6515961,0,-.89942932,-.89942932,-.89942932,-15.220131,-15.220131,-15.220131,-6.333847,-6.333847,-6.333847,0,3.0312996,3.0312996,3.0312996,11.152264,11.152264,11.152264,8.8449326,8.8449326,8.8449326,,,,,,,,,,,,,,,1,,2019,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schüler_niedrige_Komp,5,Schulleistungen - niedrige Kompetenz,AT,2019,14.51066970825195,18,125.18114,84.252518,62.180843,83.305756,139.40799,52.221813,69.909386,78.000755,104.08361,100,.087618537,(1) CN (2) FI (3) EE,44,2007-2019,1,1,B_A2,,-.095347397,.7743988,2.326889,2.326889,4.2609558,-10.960526,-10.960526,-10.960526,-1.9716415,-6.7657471,-6.7657471,2.4930573,4.6165695,4.6165695,7.3656998,-4.0337677,-4.0337677,-4.0337677,7.997818,3.8318253,3.8318253,2.1143341,8.5764427,8.5764427,9.7736435,12.621658,12.621658,12.621658,21.267574,13.480621,13.480621,,,,,,,,,,,,,,,1,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schüler_hohe_Komp,4,Schulleistungen - hohe Kompetenz,AT,2019,8.419570922851563,23,103.79216,81.395073,46.482723,82.061562,77.590042,47.205109,50.127678,42.722439,73.232491,100,-.10236315,(1) KR (2) CN (3) JP,44,2007-2019,,1,B_A2,,.034406699,6.9099197,7.4888611,7.4888611,10.774872,-2.1021957,-2.1021957,-2.1021957,-12.585823,-20.932854,-20.932854,5.2112198,5.6337357,5.6337357,9.8253326,2.8298035,2.8298035,2.8298035,1.4614563,-5.0432816,-5.0432816,5.2112427,8.0226364,8.0226364,11.00399,7.4040833,7.4040833,7.4040833,1.65588,-4.8005638,-4.8005638,,,,,,,,,,,,,,,1,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SME_innovation_pct,5,Innovierende KMUs,AT,2020,30.38699340820313,15,110.45329,89.453758,63.06945,85.526085,87.921394,,254.11865,271.15536,136.45184,100,.76703316,(1) CA (2) EL (3) NO,39,2014-2020,,1,B_B3,TB_Output_UNT,-.23135543,-1.230217,-2.3894501,-15.120163,-31.182411,-13.431313,4.9831924,,,,,-5.4223251,-11.040825,-10.932655,-10.824173,-4.9388351,-1.4483719,,,,,-3.9254913,-3.0615234,-17.440269,-15.677307,-14.022942,-7.4472961,,,,,,,,,,,,,,,1,,,,,,2020,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ressourcenproduktivität,15,Ressourcenproduktivität,AT,2021,2.1388,13,111.60186,76.900948,35.271999,106.60553,29.08547,,,,,100.00001,1.0177338,(1) CH (2) NL (3) UK,32,2000-2021,,,B_D1,TB_Umwelt,-.35354674,1.1768951,-6.5787735,-8.6575775,-7.3047638,-5.0541382,-12.139374,-9.4320221,-8.1393661,-10.003799,-13.552277,-1.9133301,-7.1005096,-8.8835983,-7.7035751,-7.6230469,-13.955925,-10.85051,-12.241798,-11.930717,-12.171516,-.8325386,-3.6890182,-4.9823761,-5.1715279,-5.9003296,-9.6469803,-6.857151,-6.7125549,-7.0257645,-6.5955276,,1,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Ressourcenproduktivität,14,Ressourcenproduktivität,AT,2021,2.1388,13,111.60186,76.900948,35.271999,106.60553,29.08547,,,,,100.00001,1.0177338,(1) CH (2) NL (3) UK,32,2000-2021,,,B_C2,TB_Umwelt_Wirkung,-.35354674,1.1768951,-6.5787735,-8.6575775,-7.3047638,-5.0541382,-12.139374,-9.4320221,-8.1393661,-10.003799,-13.552277,-1.9133301,-7.1005096,-8.8835983,-7.7035751,-7.6230469,-13.955925,-10.85051,-12.241798,-11.930717,-12.171516,-.8325386,-3.6890182,-4.9823761,-5.1715279,-5.9003296,-9.6469803,-6.857151,-6.7125549,-7.0257645,-6.5955276,,,,,,,1,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
RCA_exports_value_at16_spz,19,Spezialisierung Außenhandel - Digitale Technologie,EU27_2020,2021,.4876976907253265,5,97.243896,129.50923,27.160334,180.27211,311.79431,31.066101,42.181122,18.328955,55.750065,142.46042,,(1) KR (2) CN (3) JP,7,2021-2021,,,B_C6,TB_souv_ah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
RCA_exports_value_at15_spz,18,Spezialisierung Außenhandel - Industrielle Biotechnologie,EU27_2020,2021,1.156835675239563,3,117.37993,49.664249,71.76339,45.397255,57.347557,69.606331,182.30037,193.82751,102.31579,86.471893,,(1) CH (2) CN (3) EU27_2020,7,2021-2021,,,B_C6,TB_souv_ah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
RCA_exports_value_at14_spz,17,Spezialisierung Außenhandel - Materialtechnologien,EU27_2020,2021,1.179917097091675,3,125.08738,121.32564,70.575302,121.11053,233.44859,94.822083,45.533772,110.16759,106.90129,66.026672,,(1) JP (2) CN (3) EU27_2020,7,2021-2021,,,B_C6,TB_souv_ah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
RCA_exports_value_at13_spz,16,Spezialisierung Außenhandel - Produktionstechnologien,EU27_2020,2021,.8694568276405334,5,139.44077,162.70171,41.41396,234.8649,167.58545,71.501335,36.80442,32.447193,69.207108,124.61377,,(1) KR (2) JP (3) US,7,2021-2021,,,B_C6,TB_souv_ah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Patente_auslandsbesitz,8,Patente in Auslandsbesitz,AT,2019,30.7657470703125,20,80.296608,128.71658,41.570675,121.28976,144.66772,,638.61249,1148.7993,204.42072,100,-.90592593,(1) RO (2) MX (3) HR,41,2000-2019,,,B_A3,TB_Vfl_Inno,-1.0739917,-3.5363007,-.42156219,-6.1076736,-3.8968811,3.1876373,4.6278687,.73970032,-.2250061,8.3673935,7.7733459,-7.4676056,.48838806,-6.7238159,5.7590408,14.137146,21.945213,17.663002,17.998238,28.116196,27.685684,-3.5342865,-1.5136108,-6.00037,-2.4111786,1.7103539,2.5305023,-4.492321,-3.1336098,.66294098,-.097206116,,,,,,,,,,,,,,1,,,2019,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patente_Kooperation,10,Patentanmeldungen mit in- und ausländischen ErfinderInnen,AT,2019,28.5002269744873,16,98.585846,117.4884,53.463303,107.3812,81.214928,,646.14203,1228.9026,214.04419,100,.56025028,(1) MX (2) LU (3) HR,41,2000-2019,,,B_A3,TB_Vfl_Inno,-.78710997,-1.9515305,-.60766602,2.7175369,-1.3855515,7.253067,6.6804581,9.9474487,12.421638,15.457352,13.626884,-14.305153,-8.675148,-11.135353,-1.1276245,-.62999725,-.390625,4.1530838,3.5458145,5.1483383,2.1818237,1.509346,-5.7727814,-2.0806236,-1.5322075,8.0495796,5.6276398,8.4248314,10.78249,10.402168,6.4015999,,,,,,,,,,,,,,1,,,2019,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMR2018,6,Produktmarktregulierung,AT,2018,1.4393554,23,97.50351,87.44516,65.626274,90.242134,106.40038,,100.08147,118.48248,,100,,(1) UK (2) DK (3) ES,42,2018-2018,1,,B_A1,TB_Reg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIRLS_low,17,Lesen Volksschule - Niedrig,AT,2019,2,3,230,160,85.714287,187.5,,,,,200,100,0,(1) LV NL (3) FI SE IE IT AT,27,2006-2019,1,1,B_A2,TB_Primar,-.022222223,0,0,0,83.333328,83.333328,83.333328,83.333328,83.333328,51.875,51.875,0,0,0,86.666664,86.666664,86.666664,86.666664,86.666664,-15,-15,0,0,0,52.380955,52.380955,52.380955,52.380955,52.380955,2.3809586,2.3809586,,,,,,,,,,,,,,,1,,2019,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIRLS_interm,16,Lesen Volksschule - Mittel,AT,2019,84,12,103.13076,100.47847,93.333336,101.81818,,,,,101.20482,100,0,(1) FI (2) LV (3) IE,27,2006-2019,,1,B_A2,TB_Primar,.085380115,0,0,0,3.628273,3.628273,3.628273,3.628273,3.628273,.92543793,.92543793,0,0,0,6.3608246,6.3608246,6.3608246,6.3608246,6.3608246,-1.3397141,-1.3397141,0,0,0,4.4444504,4.4444504,4.4444504,4.4444504,4.4444504,-1.8507996,-1.8507996,,,,,,,,,,,,,,,1,,2019,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIRLS_av_reading,18,Lesen Volksschule - Durchschnitt,AT,2019,541,17,100.59502,99.815498,95.921989,99.953812,,,,,98.542809,100,.042783909,(1) IE (2) FI (3) UK,27,2006-2019,,,B_A2,TB_Primar,.092255786,0,0,0,1.3454819,1.3454819,1.3454819,1.3454819,1.3454819,.26867676,.26867676,0,0,0,2.4296417,2.4296417,2.4296417,2.4296417,2.4296417,-.65135193,-.65135193,0,0,0,1.345108,1.345108,1.345108,1.345108,1.345108,-1.8369446,-1.8369446,,,,,,,,,,,,,,,1,,2019,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIRLS_advanced,15,Lesen Volksschule - Spitze,AT,2019,8,20,73.732719,74.074074,40,69.565216,,,,,50,100,0,(1) IE (2) UK (3) BG,27,2006-2019,,1,B_A2,TB_Primar,.031578947,0,0,0,14.561119,14.561119,14.561119,14.561119,14.561119,-19.020905,-19.020905,0,0,0,21.990742,21.990742,21.990742,21.990742,21.990742,-29.151733,-29.151733,0,0,0,11.698112,11.698112,11.698112,11.698112,11.698112,-14.237289,-14.237289,,,,,,,,,,,,,,,1,,2019,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE_x_bank_gvt,3,VC-Fonds Finanzierungsstruktur,AT,2021,67.54451751708984,16,92.510468,77.776321,70.240845,78.74279,70.153809,,,,,100,-.55379891,(1) SE (2) CH (3) UK,22,2007-2021,,1,B_B4,,-.91011971,-5.9490433,-4.7506409,4.2523651,14.270157,11.511131,16.785515,33.314045,36.990131,26.392113,10.716736,-6.6815643,-6.0965424,4.2185974,14.57074,13.246002,17.452351,30.985676,32.243645,22.959026,12.981712,-4.9886093,-2.1841278,4.2963104,13.622456,9.1164322,14.489655,28.854935,31.242352,23.772263,14.031536,,,,,,,,,,1,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE_x_bank_gvt,10,VC-Fonds Finanzierungsstruktur,AT,2021,67.54451751708984,16,92.510468,77.776321,70.240845,78.74279,70.153809,,,,,100,-.55379891,(1) SE (2) CH (3) UK,22,2007-2021,,1,B_A1,TB_Finanz,-.91011971,-5.9490433,-4.7506409,4.2523651,14.270157,11.511131,16.785515,33.314045,36.990131,26.392113,10.716736,-6.6815643,-6.0965424,4.2185974,14.57074,13.246002,17.452351,30.985676,32.243645,22.959026,12.981712,-4.9886093,-2.1841278,4.2963104,13.622456,9.1164322,14.489655,28.854935,31.242352,23.772263,14.031536,,,,,,,,,,,,,,,,1,2021,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offenheit,13,Wirtschaftliche Offenheit,AT,2020,78.52740835995985,13,90.784325,85.606972,49.300476,98.414162,97.942429,,311.55997,131.45129,438.89404,100.00001,.35769907,(1) SI (2) SK (3) BE,39,2000-2020,,1,B_A3,TB_Vfl_Wirt,.23932278,.4514389,1.2092514,.59827423,2.5112228,1.0347137,1.9185562,.35646057,1.083725,-1.746727,-4.0085373,1.5564499,1.7934189,.41348267,.80439758,.42687225,1.7221832,1.0593414,2.327446,.54547882,.61645508,-.035621643,-.091785431,-.44778442,1.1535225,.063289642,.013835907,-.82598114,-1.3031654,-2.8823891,-3.6252327,,,,,,,,,,,,,,1,,,2020,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mathe_über5,33,PISA Mathematik - Spitze,AT,2019,12.55837288821773,15,122.77647,90.34523,54.787388,98.339821,74.053261,43.360222,68.472542,58.731853,152.00153,100,-.10141872,(1) CN (2) KR (3) NL,44,2003-2019,,1,B_A2,TB_Sekundar,.3401081,0,-5.9119186,-5.9119186,-5.9119186,-9.8574142,-9.8574142,-9.8574142,-21.768471,-21.768471,-21.768471,0,-5.3396225,-5.3396225,-5.3396225,-8.8356094,-8.8356094,-8.8356094,-2.7138214,-2.7138214,-2.7138214,0,-.36820221,-.36820221,-.36820221,6.2306099,6.2306099,6.2306099,-4.1651115,-4.1651115,-4.1651115,,,,,,,,,,,,,,,1,,2019,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mathe_unter2,34,PISA Mathematik - Niedrig,AT,2019,21.0788774167502,20,112.87566,79.479782,48.771332,80.669144,79.83358,43.503529,54.342911,71.154297,128.60478,99.999992,.13582566,(1) CN (2) EE (3) JP,44,2003-2019,1,1,B_A2,TB_Sekundar,-.063268065,0,2.627594,2.627594,2.627594,-17.452911,-17.452911,-17.452911,-5.5962524,-5.5962524,-5.5962524,0,1.5371323,1.5371323,1.5371323,-16.942108,-16.942108,-16.942108,1.037262,1.037262,1.037262,0,1.4242744,1.4242744,1.4242744,-1.6077919,-1.6077919,-1.6077919,7.5453949,7.5453949,7.5453949,,,,,,,,,,,,,,,1,,2019,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MW_Science,39,PISA Science - Durchschnitt,AT,2019,489.7804395314086,24,101.3623,97.328392,92.929939,97.33609,98.89035,94.792641,92.562393,94.368706,97.49202,100,-.32327393,(1) EE (2) JP (3) FI,44,2006-2019,,,B_A2,TB_Sekundar,-.084517583,0,-.29367065,-.29367065,-.29367065,-.75942993,-.75942993,-.75942993,-1.7539597,-1.7539597,-1.7539597,0,-.25074768,-.25074768,-.25074768,-1.6255951,-1.6255951,-1.6255951,-1.7741547,-1.7741547,-1.7741547,0,.29855347,.29855347,.29855347,.80863953,.80863953,.80863953,-.37142181,-.37142181,-.37142181,,,,,,,,,,,,,,,1,,2019,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MW_Mathe,35,PISA Mathematik - Durchschnitt,AT,2019,498.9423137995927,19,102.2094,97.970573,93.314873,98.451599,96.822838,90.526794,94.680763,94.868042,104.32783,100,-.082947344,(1) CN (2) JP (3) KR,44,2003-2019,,,B_A2,TB_Sekundar,.12821823,0,.17964172,.17964172,.17964172,-1.4100266,-1.4100266,-1.4100266,-1.1588364,-1.1588364,-1.1588364,0,.006149292,.006149292,.006149292,-1.7597504,-1.7597504,-1.7597504,-.024459839,-.024459839,-.024459839,0,.43558502,.43558502,.43558502,1.4771118,1.4771118,1.4771118,.91937256,.91937256,.91937256,,,,,,,,,,,,,,,1,,2019,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
